省级政区代码,省级政区名称,地市级政区代码,地市级政区名称,年份,党委书记姓名,出生年份,出生月份,籍贯省份代码,籍贯省份名称,籍贯地市代码,籍贯地市名称,性别,民族,教育,是否是党校教育（是=1，否=0）,专业：人文,专业：社科,专业：理工,专业：农科,专业：医科,入党年份,工作年份
420000,湖北省,420500,宜昌市,2001,孙志刚,1954,5,410000,河南省,410100,郑州市,男,汉族,,,,,,,,1976,1971
420000,湖北省,420500,宜昌市,2002,郑少三,1949,2,340000,安徽省,341100,滁州市,男,汉族,本科,,,,,,,1971,1968
420000,湖北省,420500,宜昌市,2003,李佑才,1951,11,420000,湖北省,421000,荆州市,男,汉族,大专,0,0,0,1,0,0,1970,1968
420000,湖北省,420500,宜昌市,2004,李佑才,1951,11,420000,湖北省,421000,荆州市,男,汉族,大专,0,0,0,1,0,0,1970,1968
420000,湖北省,420500,宜昌市,2005,李佑才,1951,11,420000,湖北省,421000,荆州市,男,汉族,大专,0,0,0,1,0,0,1970,1968
420000,湖北省,420500,宜昌市,2006,李佑才,1951,11,420000,湖北省,421000,荆州市,男,汉族,大专,0,0,0,1,0,0,1970,1968
420000,湖北省,420500,宜昌市,2007,李佑才,1951,11,420000,湖北省,421000,荆州市,男,汉族,大专,0,0,0,1,0,0,1970,1968
420000,湖北省,420500,宜昌市,2008,郭有明,1956,12,420000,湖北省,421300,随州市,男,汉族,本科,1,0,0,1,0,0,1985,1982
420000,湖北省,420500,宜昌市,2009,郭有明,1956,12,420000,湖北省,421300,随州市,男,汉族,本科,1,0,0,1,0,0,1985,1982
420000,湖北省,420500,宜昌市,2010,郭有明,1956,12,420000,湖北省,421300,随州市,男,汉族,本科,1,0,0,1,0,0,1985,1982
420000,湖北省,420600,襄樊市,2000,孙楚寅,1944,10,420000,湖北省,421100,黄冈市,男,汉族,,,,,,,,1981,1969
420000,湖北省,420600,襄樊市,2001,孙楚寅,1944,10,420000,湖北省,421100,黄冈市,男,汉族,,,,,,,,1981,1969
420000,湖北省,420600,襄樊市,2002,阮成发,1957,10,420000,湖北省,420100,武汉市,男,汉族,博士,0,0,1,0,0,0,1982,1975
420000,湖北省,420600,襄樊市,2003,阮成发,1957,10,420000,湖北省,420100,武汉市,男,汉族,博士,0,0,1,0,0,0,1982,1975
420000,湖北省,420600,襄樊市,2004,田承忠,1953,7,370000,山东省,370900,泰安市,男,汉族,硕士,1,0,0,1,0,0,1979,1971
420000,湖北省,420600,襄樊市,2005,田承忠,1953,7,370000,山东省,370900,泰安市,男,汉族,硕士,1,0,0,1,0,0,1979,1971
420000,湖北省,420600,襄樊市,2006,田承忠,1953,7,370000,山东省,370900,泰安市,男,汉族,硕士,1,0,0,1,0,0,1979,1971
420000,湖北省,420600,襄樊市,2007,田承忠,1953,7,370000,山东省,370900,泰安市,男,汉族,硕士,1,0,0,1,0,0,1979,1971
420000,湖北省,420600,襄樊市,2008,唐良智,1960,6,420000,湖北省,421000,荆州市,男,汉族,大专,0,0,0,1,0,0,1982,1983
420000,湖北省,420600,襄樊市,2009,唐良智,1960,6,420000,湖北省,421000,荆州市,男,汉族,大专,0,0,0,1,0,0,1982,1983
420000,湖北省,420600,襄樊市,2010,唐良智,1960,6,420000,湖北省,421000,荆州市,男,汉族,大专,0,0,0,1,0,0,1982,1983
420000,湖北省,420700,鄂州市,2000,,,,,,,,,,,,,,,,,,
420000,湖北省,420700,鄂州市,2001,马荣华,1948,1,420000,湖北省,421000,荆州市,男,汉族,本科,0,1,0,0,0,0,,1971
420000,湖北省,420700,鄂州市,2002,马荣华,1948,1,420000,湖北省,421000,荆州市,男,汉族,本科,0,1,0,0,0,0,,1971
420000,湖北省,420700,鄂州市,2003,马荣华,1948,1,420000,湖北省,421000,荆州市,男,汉族,本科,0,1,0,0,0,0,,1971
420000,湖北省,420700,鄂州市,2004,徐松南,1956,6,340000,安徽省,340800,安庆市,男,汉族,硕士,1,0,1,1,0,0,1979,1974
420000,湖北省,420700,鄂州市,2005,徐松南,1956,6,340000,安徽省,340800,安庆市,男,汉族,硕士,1,0,1,1,0,0,1979,1974
420000,湖北省,420700,鄂州市,2006,吴永文,1952,6,420000,湖北省,420800,荆门市,男,汉族,硕士,1,1,0,0,0,0,1975,1968
420000,湖北省,420700,鄂州市,2007,李德炳,1952,11,420000,湖北省,420500,宜昌市,男,汉族,硕士,1,0,1,0,0,0,1974,1971
420000,湖北省,420700,鄂州市,2008,李德炳,1952,11,420000,湖北省,420500,宜昌市,男,汉族,硕士,1,0,1,0,0,0,1974,1971
420000,湖北省,420700,鄂州市,2009,范锐平,1966,4,420000,湖北省,420800,荆门市,男,汉族,硕士,1,0,1,0,0,0,1985,1984
420000,湖北省,420700,鄂州市,2010,范锐平,1966,4,420000,湖北省,420800,荆门市,男,汉族,硕士,1,0,1,0,0,0,1985,1984
420000,湖北省,420800,荆门市,2000,郑少三,1949,2,340000,安徽省,341100,滁州市,男,汉族,,,,,,,,1971,1968
420000,湖北省,420800,荆门市,2001,郑少三,1949,2,340000,安徽省,341100,滁州市,男,汉族,,,,,,,,1971,1968
420000,湖北省,420800,荆门市,2002,郑少三,1949,2,340000,安徽省,341100,滁州市,男,汉族,,,,,,,,1971,1968
420000,湖北省,420800,荆门市,2003,袁良宽,1947,8,420000,湖北省,421000,荆州市,男,汉族,,,,,,,,1973,1965
420000,湖北省,420800,荆门市,2004,袁良宽,1947,8,420000,湖北省,421000,荆州市,男,汉族,,,,,,,,1973,1965
420000,湖北省,420800,荆门市,2005,袁良宽,1947,8,420000,湖北省,421000,荆州市,男,汉族,,,,,,,,1973,1965
420000,湖北省,420800,荆门市,2006,袁良宽,1947,8,420000,湖北省,421000,荆州市,男,汉族,,,,,,,,1973,1965
420000,湖北省,420800,荆门市,2007,傅德辉,1958,3,420000,湖北省,421100,黄冈市,男,汉族,硕士,1,0,1,0,1,0,1975,1974
420000,湖北省,420800,荆门市,2008,傅德辉,1958,3,420000,湖北省,421100,黄冈市,男,汉族,硕士,1,0,1,0,1,0,1975,1974
420000,湖北省,420800,荆门市,2009,傅德辉,1958,3,420000,湖北省,421100,黄冈市,男,汉族,硕士,1,0,1,0,1,0,1975,1974
420000,湖北省,420800,荆门市,2010,傅德辉,1958,3,420000,湖北省,421100,黄冈市,男,汉族,硕士,1,0,1,0,1,0,1975,1974
420000,湖北省,420900,孝感市,2000,张昌尔,1956,8,420000,湖北省,420200,黄石市,男,汉族,大专,0,0,0,1,0,0,1976,1982
420000,湖北省,420900,孝感市,2001,张昌尔,1956,8,420000,湖北省,420200,黄石市,男,汉族,大专,0,0,0,1,0,0,1976,1982
420000,湖北省,420900,孝感市,2002,曹世佑,,,,,,,,,,,,,,,,,
420000,湖北省,420900,孝感市,2003,曹世佑,,,,,,,,,,,,,,,,,
420000,湖北省,420900,孝感市,2004,曹世佑,,,,,,,,,,,,,,,,,
420000,湖北省,420900,孝感市,2005,曹世佑,,,,,,,,,,,,,,,,,
420000,湖北省,420900,孝感市,2006,黄关春,1959,2,420000,湖北省,420700,鄂州市,男,汉族,硕士,1,0,1,0,0,0,1979,1975
420000,湖北省,420900,孝感市,2007,黄关春,1959,2,420000,湖北省,420700,鄂州市,男,汉族,硕士,1,0,1,0,0,0,1979,1975
420000,湖北省,420900,孝感市,2008,黄关春,1959,2,420000,湖北省,420700,鄂州市,男,汉族,硕士,1,0,1,0,0,0,1979,1975
420000,湖北省,420900,孝感市,2009,黄关春,1959,2,420000,湖北省,420700,鄂州市,男,汉族,硕士,1,0,1,0,0,0,1979,1975
420000,湖北省,420900,孝感市,2010,黄关春,1959,2,420000,湖北省,420700,鄂州市,男,汉族,硕士,1,0,1,0,0,0,1979,1975
420000,湖北省,421000,荆州市,2000,刘克毅,1946,1,420000,湖北省,420500,宜昌市,男,汉族,大专,0,0,0,1,0,0,,
420000,湖北省,421000,荆州市,2001,刘克毅,1946,1,420000,湖北省,420500,宜昌市,男,汉族,大专,0,0,0,1,0,0,,
420000,湖北省,421000,荆州市,2002,刘克毅,1946,1,420000,湖北省,420500,宜昌市,男,汉族,大专,0,0,0,1,0,0,,
420000,湖北省,421000,荆州市,2003,段轮一,1951,11,130000,河北省,130600,保定市,男,汉族,硕士,0,0,0,1,0,0,1979,1968
420000,湖北省,421000,荆州市,2004,段轮一,1951,11,130000,河北省,130600,保定市,男,汉族,硕士,0,0,0,1,0,0,1979,1968
420000,湖北省,421000,荆州市,2005,段轮一,1951,11,130000,河北省,130600,保定市,男,汉族,硕士,0,0,0,1,0,0,1979,1968
420000,湖北省,421000,荆州市,2006,应代明,1954,7,420000,湖北省,420500,宜昌市,男,汉族,硕士,1,0,1,0,0,0,1973,1975
420000,湖北省,421000,荆州市,2007,应代明,1954,7,420000,湖北省,420500,宜昌市,男,汉族,硕士,1,0,1,0,0,0,1973,1975
420000,湖北省,421000,荆州市,2008,应代明,1954,7,420000,湖北省,420500,宜昌市,男,汉族,硕士,1,0,1,0,0,0,1973,1975
420000,湖北省,421000,荆州市,2009,应代明,1954,7,420000,湖北省,420500,宜昌市,男,汉族,硕士,1,0,1,0,0,0,1973,1975
420000,湖北省,421000,荆州市,2010,应代明,1954,7,420000,湖北省,420500,宜昌市,男,汉族,硕士,1,0,1,0,0,0,1973,1975
420000,湖北省,421100,黄冈市,2000,刘友凡,1949,7,420000,湖北省,421300,随州市,男,汉族,硕士,1,0,1,0,0,0,,
420000,湖北省,421100,黄冈市,2001,刘友凡,1949,7,420000,湖北省,421300,随州市,男,汉族,硕士,1,0,1,0,0,0,,
420000,湖北省,421100,黄冈市,2002,段远明,1948,9,420000,湖北省,421000,荆州市,男,汉族,,,,,,,,,1968
420000,湖北省,421100,黄冈市,2003,段远明,1948,9,420000,湖北省,421000,荆州市,男,汉族,,,,,,,,,1968
420000,湖北省,421100,黄冈市,2004,段远明,1948,9,420000,湖北省,421000,荆州市,男,汉族,,,,,,,,,1968
420000,湖北省,421100,黄冈市,2005,段远明,1948,9,420000,湖北省,421000,荆州市,男,汉族,,,,,,,,,1968
420000,湖北省,421100,黄冈市,2006,刘善桥,1956,11,420000,湖北省,421300,随州市,男,汉族,,1,,,,,,1978,1975
420000,湖北省,421100,黄冈市,2007,刘善桥,1956,11,420000,湖北省,421300,随州市,男,汉族,,1,,,,,,1978,1975
420000,湖北省,421100,黄冈市,2008,刘善桥,1956,11,420000,湖北省,421300,随州市,男,汉族,,1,,,,,,1978,1975
420000,湖北省,421100,黄冈市,2009,刘善桥,1956,11,420000,湖北省,421300,随州市,男,汉族,,1,,,,,,1978,1975
420000,湖北省,421100,黄冈市,2010,刘善桥,1956,11,420000,湖北省,421300,随州市,男,汉族,,1,,,,,,1978,1975
420000,湖北省,421200,咸宁市,2000,李明波,1950,3,420000,湖北省,421100,黄冈市,男,汉族,硕士,1,,,,,,1971,1968
420000,湖北省,421200,咸宁市,2001,李明波,1950,3,420000,湖北省,421100,黄冈市,男,汉族,硕士,1,,,,,,1971,1968
420000,湖北省,421200,咸宁市,2002,李明波,1950,3,420000,湖北省,421100,黄冈市,男,汉族,硕士,1,,,,,,1971,1968
420000,湖北省,421200,咸宁市,2003,李明波,1950,3,420000,湖北省,421100,黄冈市,男,汉族,硕士,1,,,,,,1971,1968
420000,湖北省,421200,咸宁市,2004,李明波,1950,3,420000,湖北省,421100,黄冈市,男,汉族,硕士,1,,,,,,1971,1968
420000,湖北省,421200,咸宁市,2005,李明波,1950,3,420000,湖北省,421100,黄冈市,男,汉族,硕士,1,,,,,,1971,1968
420000,湖北省,421200,咸宁市,2006,许克振,1956,7,420000,湖北省,421000,荆州市,男,汉族,硕士,1,0,1,0,1,0,1975,1975
420000,湖北省,421200,咸宁市,2007,许克振,1956,7,420000,湖北省,421000,荆州市,男,汉族,硕士,1,0,1,0,1,0,1975,1975
420000,湖北省,421200,咸宁市,2008,黄楚平,1962,10,420000,湖北省,421100,黄冈市,男,汉族,博士,0,0,0,1,0,0,1984,1984
420000,湖北省,421200,咸宁市,2009,黄楚平,1962,10,420000,湖北省,421100,黄冈市,男,汉族,博士,0,0,0,1,0,0,1984,1984
420000,湖北省,421200,咸宁市,2010,黄楚平,1962,10,420000,湖北省,421100,黄冈市,男,汉族,博士,0,0,0,1,0,0,1984,1984
420000,湖北省,421300,随州市,2000,蒋昌忠,,,,,,,,,本科,,,,,,,,
420000,湖北省,421300,随州市,2001,蒋昌忠,,,,,,,,,本科,,,,,,,,
420000,湖北省,421300,随州市,2002,蒋昌忠,,,,,,,,,本科,,,,,,,,
420000,湖北省,421300,随州市,2003,吴超,1952,3,420000,湖北省,420800,荆门市,男,汉族,本科,0,0,0,1,0,0,1975,1968
420000,湖北省,421300,随州市,2004,吴超,1952,3,420000,湖北省,420800,荆门市,男,汉族,本科,0,0,0,1,0,0,1975,1968
420000,湖北省,421300,随州市,2005,吴超,1952,3,420000,湖北省,420800,荆门市,男,汉族,本科,0,0,0,1,0,0,1975,1968
420000,湖北省,421300,随州市,2006,吴超,1952,3,420000,湖北省,420800,荆门市,男,汉族,本科,0,0,0,1,0,0,1975,1968
420000,湖北省,421300,随州市,2007,马清明,1953,2,370000,山东省,371700,菏泽市,男,汉族,大专,0,1,0,0,0,0,1981,1969
420000,湖北省,421300,随州市,2008,马清明,1953,2,370000,山东省,371700,菏泽市,男,汉族,大专,0,1,0,0,0,0,1981,1969
420000,湖北省,421300,随州市,2009,马清明,1953,2,370000,山东省,371700,菏泽市,男,汉族,大专,0,1,0,0,0,0,1981,1969
420000,湖北省,421300,随州市,2010,王祥喜,,,,,,,,,硕士,0,0,0,1,0,0,,
420000,湖北省,422800,恩施土家族苗族自治州,2000,,,,,,,,,,,,,,,,,,
420000,湖北省,422800,恩施土家族苗族自治州,2001,,,,,,,,,,,,,,,,,,
420000,湖北省,422800,恩施土家族苗族自治州,2002,,,,,,,,,,,,,,,,,,
420000,湖北省,422800,恩施土家族苗族自治州,2003,,,,,,,,,,,,,,,,,,
420000,湖北省,422800,恩施土家族苗族自治州,2004,,,,,,,,,,,,,,,,,,
420000,湖北省,422800,恩施土家族苗族自治州,2005,,,,,,,,,,,,,,,,,,
420000,湖北省,422800,恩施土家族苗族自治州,2006,,,,,,,,,,,,,,,,,,
420000,湖北省,422800,恩施土家族苗族自治州,2007,,,,,,,,,,,,,,,,,,
420000,湖北省,422800,恩施土家族苗族自治州,2008,,,,,,,,,,,,,,,,,,
420000,湖北省,422800,恩施土家族苗族自治州,2009,,,,,,,,,,,,,,,,,,
420000,湖北省,422800,恩施土家族苗族自治州,2010,,,,,,,,,,,,,,,,,,
430000,湖南省,430100,长沙市,2000,张云川,1946,10,330000,浙江省,330700,金华市,男,汉族,本科,0,0,0,1,0,0,1973,1964
430000,湖南省,430100,长沙市,2001,张云川,1946,10,330000,浙江省,330700,金华市,男,汉族,本科,0,0,0,1,0,0,1973,1964
430000,湖南省,430100,长沙市,2002,梅克保,1957,3,430000,湖南省,430700,常德市,男,汉族,博士,0,0,0,1,1,0,1979,1979
430000,湖南省,430100,长沙市,2003,梅克保,1957,3,430000,湖南省,430700,常德市,男,汉族,博士,0,0,0,1,1,0,1979,1979
430000,湖南省,430100,长沙市,2004,梅克保,1957,3,430000,湖南省,430700,常德市,男,汉族,博士,0,0,0,1,1,0,1979,1979
430000,湖南省,430100,长沙市,2005,梅克保,1957,3,430000,湖南省,430700,常德市,男,汉族,博士,0,0,0,1,1,0,1979,1979
430000,湖南省,430100,长沙市,2006,梅克保,1957,3,430000,湖南省,430700,常德市,男,汉族,博士,0,0,0,1,1,0,1979,1979
430000,湖南省,430100,长沙市,2007,陈润儿,1957,10,430000,湖南省,430200,株洲市,男,汉族,硕士,1,0,1,0,1,0,1975,1975
430000,湖南省,430100,长沙市,2008,陈润儿,1957,10,430000,湖南省,430200,株洲市,男,汉族,硕士,1,0,1,0,1,0,1975,1975
430000,湖南省,430100,长沙市,2009,陈润儿,1957,10,430000,湖南省,430200,株洲市,男,汉族,硕士,1,0,1,0,1,0,1975,1975
430000,湖南省,430100,长沙市,2010,陈润儿,1957,10,430000,湖南省,430200,株洲市,男,汉族,硕士,1,0,1,0,1,0,1975,1975
430000,湖南省,430200,株洲市,2000,王汀明,1946,10,350000,福建省,350200,厦门市,男,,本科,0,,,,,,,1970
430000,湖南省,430200,株洲市,2001,王汀明,1946,10,350000,福建省,350200,厦门市,男,,本科,0,,,,,,,1970
430000,湖南省,430200,株洲市,2002,王汀明,1946,10,350000,福建省,350200,厦门市,男,,本科,0,,,,,,,1970
430000,湖南省,430200,株洲市,2003,肖雅瑜,1950,5,430000,湖南省,430100,长沙市,男,汉族,硕士,0,0,1,0,0,0,1973,1968
430000,湖南省,430200,株洲市,2004,肖雅瑜,1950,5,430000,湖南省,430100,长沙市,男,汉族,硕士,0,0,1,0,0,0,1973,1968
430000,湖南省,430200,株洲市,2005,肖雅瑜,1950,5,430000,湖南省,430100,长沙市,男,汉族,硕士,0,0,1,0,0,0,1973,1968
430000,湖南省,430200,株洲市,2006,肖雅瑜,1950,5,430000,湖南省,430100,长沙市,男,汉族,硕士,0,0,1,0,0,0,1973,1968
430000,湖南省,430200,株洲市,2007,肖雅瑜,1950,5,430000,湖南省,430100,长沙市,男,汉族,硕士,0,0,1,0,0,0,1973,1968
430000,湖南省,430200,株洲市,2008,陈君文,1954,6,430000,湖南省,430700,常德市,男,汉族,博士,0,0,1,0,0,0,1979,1970
430000,湖南省,430200,株洲市,2009,陈君文,1954,6,430000,湖南省,430700,常德市,男,汉族,博士,0,0,1,0,0,0,1979,1970
430000,湖南省,430200,株洲市,2010,陈君文,1954,6,430000,湖南省,430700,常德市,男,汉族,博士,0,0,1,0,0,0,1979,1970
430000,湖南省,430300,湘潭市,2000,卞翠屏,1945,1,430000,湖南省,431100,永州市,男,汉族,本科,0,0,0,1,0,0,1972,1968
430000,湖南省,430300,湘潭市,2001,卞翠屏,1945,1,430000,湖南省,431100,永州市,男,汉族,本科,0,0,0,1,0,0,1972,1968
430000,湖南省,430300,湘潭市,2002,卞翠屏,1945,1,430000,湖南省,431100,永州市,男,汉族,本科,0,0,0,1,0,0,1972,1968
430000,湖南省,430300,湘潭市,2003,陈润儿,1957,10,430000,湖南省,430200,株洲市,男,汉族,硕士,1,0,1,0,1,0,1975,1975
430000,湖南省,430300,湘潭市,2004,陈润儿,1957,10,430000,湖南省,430200,株洲市,男,汉族,硕士,1,0,1,0,1,0,1975,1975
430000,湖南省,430300,湘潭市,2005,陈润儿,1957,10,430000,湖南省,430200,株洲市,男,汉族,硕士,1,0,1,0,1,0,1975,1975
430000,湖南省,430300,湘潭市,2006,陈润儿,1957,10,430000,湖南省,430200,株洲市,男,汉族,硕士,1,0,1,0,1,0,1975,1975
430000,湖南省,430300,湘潭市,2007,彭宪法,1954,11,430000,湖南省,430300,湘潭市,男,汉族,硕士,0,0,1,0,0,0,1981,1971
430000,湖南省,430300,湘潭市,2008,彭宪法,1954,11,430000,湖南省,430300,湘潭市,男,汉族,硕士,0,0,1,0,0,0,1981,1971
430000,湖南省,430300,湘潭市,2009,彭宪法,1954,11,430000,湖南省,430300,湘潭市,男,汉族,硕士,0,0,1,0,0,0,1981,1971
430000,湖南省,430300,湘潭市,2010,陈三新,,,,,,,,,硕士,1,0,1,0,0,0,,
430000,湖南省,430400,衡阳市,2000,梅克保,1957,3,430000,湖南省,430700,常德市,男,汉族,博士,0,0,0,1,1,0,1979,1979
430000,湖南省,430400,衡阳市,2001,徐明华,1953,3,310000,上海市,310000,上海市,男,汉族,本科,0,0,0,0,0,1,1972,1970
430000,湖南省,430400,衡阳市,2002,徐明华,1953,3,310000,上海市,310000,上海市,男,汉族,本科,0,0,0,0,0,1,1972,1970
430000,湖南省,430400,衡阳市,2003,徐明华,1953,3,310000,上海市,310000,上海市,男,汉族,本科,0,0,0,0,0,1,1972,1970
430000,湖南省,430400,衡阳市,2004,徐明华,1953,3,310000,上海市,310000,上海市,男,汉族,本科,0,0,0,0,0,1,1972,1970
430000,湖南省,430400,衡阳市,2005,徐明华,1953,3,310000,上海市,310000,上海市,男,汉族,本科,0,0,0,0,0,1,1972,1970
430000,湖南省,430400,衡阳市,2006,徐明华,1953,3,310000,上海市,310000,上海市,男,汉族,本科,0,0,0,0,0,1,1972,1970
430000,湖南省,430400,衡阳市,2007,徐明华,1953,3,310000,上海市,310000,上海市,男,汉族,本科,0,0,0,0,0,1,1972,1970
430000,湖南省,430400,衡阳市,2008,张文雄,1962,4,430000,湖南省,430600,岳阳市,男,,硕士,0,1,0,0,0,0,1985,1982
430000,湖南省,430400,衡阳市,2009,张文雄,1962,4,430000,湖南省,430600,岳阳市,男,,硕士,0,1,0,0,0,0,1985,1982
430000,湖南省,430400,衡阳市,2010,张文雄,1962,4,430000,湖南省,430600,岳阳市,男,,硕士,0,1,0,0,0,0,1985,1982
430000,湖南省,430500,邵阳市,2000,周本顺,1953,2,430000,湖南省,431200,怀化市,男,汉族,博士,0,0,1,1,0,0,1971,1975
430000,湖南省,430500,邵阳市,2001,蒋建国,1956,12,430000,湖南省,430900,益阳市,男,汉族,硕士,0,0,1,1,0,0,1975,1977
430000,湖南省,430500,邵阳市,2002,蒋建国,1956,12,430000,湖南省,430900,益阳市,男,汉族,硕士,0,0,1,1,0,0,1975,1977
430000,湖南省,430500,邵阳市,2003,蒋建国,1956,12,430000,湖南省,430900,益阳市,男,汉族,硕士,0,0,1,1,0,0,1975,1977
430000,湖南省,430500,邵阳市,2004,盛茂林,1960,1,420000,湖北省,420200,黄石市,男,汉族,本科,1,0,1,0,0,0,1981,1975
430000,湖南省,430500,邵阳市,2005,盛茂林,1960,1,420000,湖北省,420200,黄石市,男,汉族,本科,1,0,1,0,0,0,1981,1975
430000,湖南省,430500,邵阳市,2006,盛茂林,1960,1,420000,湖北省,420200,黄石市,男,汉族,本科,1,0,1,0,0,0,1981,1975
430000,湖南省,430500,邵阳市,2007,黄天锡,1952,10,430000,湖南省,430500,邵阳市,男,汉族,本科,0,0,1,0,0,0,1972,1977
430000,湖南省,430500,邵阳市,2008,童名谦,1958,6,430000,湖南省,430100,长沙市,男,汉族,硕士,1,0,1,1,0,0,1979,1975
430000,湖南省,430500,邵阳市,2009,童名谦,1958,6,430000,湖南省,430100,长沙市,男,汉族,硕士,1,0,1,1,0,0,1979,1975
430000,湖南省,430500,邵阳市,2010,童名谦,1958,6,430000,湖南省,430100,长沙市,男,汉族,硕士,1,0,1,1,0,0,1979,1975
430000,湖南省,430600,岳阳市,2000,于来山,1952,12,430000,湖南省,430900,益阳市,男,汉族,硕士,1,0,0,0,1,0,1972,1976
430000,湖南省,430600,岳阳市,2001,于来山,1952,12,430000,湖南省,430900,益阳市,男,汉族,硕士,1,0,0,0,1,0,1972,1976
430000,湖南省,430600,岳阳市,2002,于来山,1952,12,430000,湖南省,430900,益阳市,男,汉族,硕士,1,0,0,0,1,0,1972,1976
430000,湖南省,430600,岳阳市,2003,于来山,1952,12,430000,湖南省,430900,益阳市,男,汉族,硕士,1,0,0,0,1,0,1972,1976
430000,湖南省,430600,岳阳市,2004,易炼红,1959,9,430000,湖南省,431300,娄底市,男,汉族,硕士,0,0,1,0,0,0,1985,1976
430000,湖南省,430600,岳阳市,2005,易炼红,1959,9,430000,湖南省,431300,娄底市,男,汉族,硕士,0,0,1,0,0,0,1985,1976
430000,湖南省,430600,岳阳市,2006,易炼红,1959,9,430000,湖南省,431300,娄底市,男,汉族,硕士,0,0,1,0,0,0,1985,1976
430000,湖南省,430600,岳阳市,2007,易炼红,1959,9,430000,湖南省,431300,娄底市,男,汉族,硕士,0,0,1,0,0,0,1985,1976
430000,湖南省,430600,岳阳市,2008,易炼红,1959,9,430000,湖南省,431300,娄底市,男,汉族,硕士,0,0,1,0,0,0,1985,1976
430000,湖南省,430600,岳阳市,2009,易炼红,1959,9,430000,湖南省,431300,娄底市,男,汉族,硕士,0,0,1,0,0,0,1985,1976
430000,湖南省,430600,岳阳市,2010,易炼红,1959,9,430000,湖南省,431300,娄底市,男,汉族,硕士,0,0,1,0,0,0,1985,1976
430000,湖南省,430700,常德市,2000,吴定宪,1944,6,350000,福建省,350100,福州市,,,,,,,,,,1974,1968
430000,湖南省,430700,常德市,2001,程海波,1952,12,430000,湖南省,430600,岳阳市,,,本科,,,,,,,1974,1977
430000,湖南省,430700,常德市,2002,程海波,1952,12,430000,湖南省,430600,岳阳市,,,本科,,,,,,,1974,1977
430000,湖南省,430700,常德市,2003,程海波,1952,12,430000,湖南省,430600,岳阳市,,,本科,,,,,,,1974,1977
430000,湖南省,430700,常德市,2004,程海波,1952,12,430000,湖南省,430600,岳阳市,,,本科,,,,,,,1974,1977
430000,湖南省,430700,常德市,2005,程海波,1952,12,430000,湖南省,430600,岳阳市,,,本科,,,,,,,1974,1977
430000,湖南省,430700,常德市,2006,武吉海,1953,1,430000,湖南省,433100,湘西土家族苗族自治州,男,少数民族,硕士,1,1,1,0,0,0,1979,1970
430000,湖南省,430700,常德市,2007,武吉海,1953,1,430000,湖南省,433100,湘西土家族苗族自治州,男,少数民族,硕士,1,1,1,0,0,0,1979,1970
430000,湖南省,430700,常德市,2008,武吉海,1953,1,430000,湖南省,433100,湘西土家族苗族自治州,男,少数民族,硕士,1,1,1,0,0,0,1979,1970
430000,湖南省,430700,常德市,2009,卿渐伟,1959,4,430000,湖南省,430900,益阳市,男,汉族,本科,0,0,1,0,0,0,1979,1976
430000,湖南省,430700,常德市,2010,卿渐伟,1959,4,430000,湖南省,430900,益阳市,男,汉族,本科,0,0,1,0,0,0,1979,1976
430000,湖南省,430800,张家界市,2000,刘力伟,1955,10,430000,湖南省,430700,常德市,男,汉族,本科,0,0,1,0,0,0,1976,1973
430000,湖南省,430800,张家界市,2001,刘力伟,1955,10,430000,湖南省,430700,常德市,男,汉族,本科,0,0,1,0,0,0,1976,1973
430000,湖南省,430800,张家界市,2002,刘力伟,1955,10,430000,湖南省,430700,常德市,男,汉族,本科,0,0,1,0,0,0,1976,1973
430000,湖南省,430800,张家界市,2003,刘力伟,1955,10,430000,湖南省,430700,常德市,男,汉族,本科,0,0,1,0,0,0,1976,1973
430000,湖南省,430800,张家界市,2004,刘力伟,1955,10,430000,湖南省,430700,常德市,男,汉族,本科,0,0,1,0,0,0,1976,1973
430000,湖南省,430800,张家界市,2005,刘力伟,1955,10,430000,湖南省,430700,常德市,男,汉族,本科,0,0,1,0,0,0,1976,1973
430000,湖南省,430800,张家界市,2006,刘力伟,1955,10,430000,湖南省,430700,常德市,男,汉族,本科,0,0,1,0,0,0,1976,1973
430000,湖南省,430800,张家界市,2007,胡伯俊,1958,7,430000,湖南省,430100,长沙市,男,汉族,硕士,1,0,0,1,0,0,1977,1976
430000,湖南省,430800,张家界市,2008,胡伯俊,1958,7,430000,湖南省,430100,长沙市,男,汉族,硕士,1,0,0,1,0,0,1977,1976
430000,湖南省,430800,张家界市,2009,胡伯俊,1958,7,430000,湖南省,430100,长沙市,男,汉族,硕士,1,0,0,1,0,0,1977,1976
430000,湖南省,430800,张家界市,2010,胡伯俊,1958,7,430000,湖南省,430100,长沙市,男,汉族,硕士,1,0,0,1,0,0,1977,1976
430000,湖南省,430900,益阳市,2000,李江,1950,12,140000,山西省,141000,临汾市,男,汉族,本科,0,0,1,0,0,0,1971,1968
430000,湖南省,430900,益阳市,2001,李江,1950,12,140000,山西省,141000,临汾市,男,汉族,本科,0,0,1,0,0,0,1971,1968
430000,湖南省,430900,益阳市,2002,李江,1950,12,140000,山西省,141000,临汾市,男,汉族,本科,0,0,1,0,0,0,1971,1968
430000,湖南省,430900,益阳市,2003,蒋作斌,1952,10,430000,湖南省,430600,岳阳市,,,硕士,0,0,1,0,0,0,1970,1969
